NOMOR PARTAI,NAMA PARTAI,NOMOR URUT,NAMA CALEG,JENIS KELAMIN,PEROLEHAN SUARA,COUNTRY CODE,apiVersion,script,id,name,likelyGender,genderScale,score,probabilityCalibrated,PROVINSI,DAERAH PEMILIHAN
22,Partai Sarikat Indonesia,5,Drs. HAMPU RUDOLF RITONGA,,526,ID,namsor_api_2.0.24,LATIN,c5b68e5b-9709-4f79-b478-216162215bb8,Drs. HAMPU RUDOLF RITONGA,male,-0.988607307,21.44081038,0.994303653,,
23,Partai Persatuan Daerah,1,HASSAN WIDJAYA,,5192,ID,namsor_api_2.0.24,LATIN,2d8004e4-a4d2-447e-97ab-8b6ae8c585b0,HASSAN WIDJAYA,male,-0.73069234,9.117343065,0.86534617,,
23,Partai Persatuan Daerah,2,S.H. BANJAR NAHOR,,3748,ID,namsor_api_2.0.24,LATIN,2f04079d-034b-4813-966f-2bb4c1308775,S.H. BANJAR NAHOR,male,-0.927196339,12.88506644,0.963598169,,
24,"Partal Pelopor
",1,IDEALISMAN DACHI,,32516,ID,namsor_api_2.0.24,LATIN,0a22c6c0-08aa-4267-a476-e9882366a4e0,IDEALISMAN DACHI,male,-0.510527331,7.251933736,0.755263665,,
24,"Partal Pelopor
",2,OKI TEGER MAHATIDANA BANGUN,,3014,ID,namsor_api_2.0.24,LATIN,034adef2-2266-45b4-a3c4-1f66277beabd,OKI TEGER MAHATIDANA BANGUN,male,-0.499633889,7.210941592,0.749816945,,
24,"Partal Pelopor
",3,DJL SARAGIH,,1938,ID,namsor_api_2.0.24,LATIN,2538cf54-4f10-418b-a2e1-22967e473558,DJL SARAGIH,male,-0.008506955,0.269394182,0.504253477,,
1,PNI Marhaenisme,1,Ir. YONG HUALA PATRIA MANURUNG,,3587,ID,namsor_api_2.0.24,LATIN,11cd2ef4-5868-4ca1-9981-2c0dc22a9c22,Ir. YONG HUALA PATRIA MANURUNG,male,-0.939049745,13.86681629,0.969524873,SUMATERA UTARA,SUMATERA UTARA III
1,PNI Marhaenisme,2,Ir. H. FAISAL N. AZOF,,1547,ID,namsor_api_2.0.24,LATIN,9b4cfe8e-6f51-48bc-9ce0-6c2ea78d0835,Ir. H. FAISAL N. AZOF,male,-0.938452395,13.78605238,0.969226198,,
1,PNI Marhaenisme,3,FERDY SCMBIRING,,2984,ID,namsor_api_2.0.24,LATIN,fffcbf29-db3c-4b75-8c1e-3c17cd6257a5,FERDY SCMBIRING,male,-0.903734259,11.96178463,0.951867129,,
1,PNI Marhaenisme,4,"HERMAN GINTING, SH., MH.",,2288,ID,namsor_api_2.0.24,LATIN,bfd22d91-18aa-44ab-9528-fdcb7a0e0bee,"HERMAN GINTING, SH., MH.",male,-0.951852577,14.5046744,0.975926288,,
1,PNI Marhaenisme,5,Drs. SIMON J. SIANIPAR,,1041,ID,namsor_api_2.0.24,LATIN,d690814d-69fc-447d-be65-06604fc2fb61,Drs. SIMON J. SIANIPAR,male,-0.988165757,21.27523471,0.994082878,,
2,Partai Buruh Sosial Demokrat,1,KURPAN SINAGA,,6919,ID,namsor_api_2.0.24,LATIN,568e2858-a327-4d41-9042-8c9c7b469490,KURPAN SINAGA,male,-0.643527702,7.9666754,0.821763851,,
2,Partai Buruh Sosial Demokrat,2,"DAULAT SIHOMBING, SH.",,5970,ID,namsor_api_2.0.24,LATIN,8a0ad944-a5ec-4713-afce-8a3634a19388,"DAULAT SIHOMBING, SH.",male,-0.959275219,15.03671791,0.97963761,,
2,Partai Buruh Sosial Demokrat,3,KRINSEN SIMARMATA,,2898,ID,namsor_api_2.0.24,LATIN,73c78160-a767-4339-ab39-a87b1ae7c7f5,KRINSEN SIMARMATA,male,-0.056452213,1.718945535,0.528226107,,
2,Partai Buruh Sosial Demokrat,4,"KASMIATI, SE.",,947,ID,namsor_api_2.0.24,LATIN,34171232-cbca-48d0-9c71-5e77e4ba2b04,"KASMIATI, SE.",female,0.824818635,10.56714711,0.912409317,,
2,Partai Buruh Sosial Demokrat,5,"MILLERIA SAGALA, BSc.",,628,ID,namsor_api_2.0.24,LATIN,b8276a9b-39d7-4461-a0f9-084d97f39851,"MILLERIA SAGALA, BSc.",male,-0.167045077,2.68342837,0.583522538,,
2,Partai Buruh Sosial Demokrat,6,NURAISAH SINAGA,,962,ID,namsor_api_2.0.24,LATIN,049bc304-6126-445e-b24f-c24be06ae3a1,NURAISAH SINAGA,female,0.966813755,15.83957517,0.983406878,,
3,Partai Bulan Bintang,1,"Hj. NUR BALGIS, S. Psi",,13237,ID,namsor_api_2.0.24,LATIN,65040955-b775-4465-92bd-8daede274ffb,"Hj. NUR BALGIS, S. Psi",male,-0.740136269,9.383914044,0.870068135,,
3,Partai Bulan Bintang,2,Ir. SABAR SITANGGANG,,3370,ID,namsor_api_2.0.24,LATIN,54a57a04-8027-4139-af12-bbd6b3cc5df0,Ir. SABAR SITANGGANG,male,-0.754806069,10.02729808,0.877403034,,
3,Partai Bulan Bintang,3,Drs. H. CEMARSYAH SITOMPUL,,2589,ID,namsor_api_2.0.24,LATIN,3b37b738-ce2a-4dab-be2e-9bd4785f9d22,Drs. H. CEMARSYAH SITOMPUL,male,-0.93120744,13.12283159,0.96560372,,
3,Partai Bulan Bintang,4,Ir. SUTINO,,2610,ID,namsor_api_2.0.24,LATIN,5eebbc8d-f8e4-4469-ae32-c3dee8ecb48e,Ir. SUTINO,male,-0.420761051,6.742522854,0.710380526,,
4,Partai Merdeka,1,Ir. BAMBANG MISDIANTO,,3228,ID,namsor_api_2.0.24,LATIN,fded04b6-88a1-4818-aaf5-84ebe04b145e,Ir. BAMBANG MISDIANTO,male,-0.877943764,11.27296065,0.938971882,,
4,Partai Merdeka,2,HARAHAP MAS'UD,,1102,ID,namsor_api_2.0.24,LATIN,14880f49-b403-48ff-ab7c-045f1a7a9605,HARAHAP MAS'UD,male,-0.89076861,11.55739292,0.945384305,,
4,Partai Merdeka,3,YULIMAR,,436,ID,namsor_api_2.0.24,LATIN,2f907728-a801-4ead-93ae-a5214b0296d4,YULIMAR,female,0.649107865,8.011433498,0.824553932,,
5,Partai Persatuan Pembangunan,1,"H. MAIYASYAK JOHAN, SH, MH",,21154,ID,namsor_api_2.0.24,LATIN,5f1e0320-732b-4a8e-8ac0-041878d23270,"H. MAIYASYAK JOHAN, SH, MH",male,-0.969801042,16.248548,0.984900521,,
5,Partai Persatuan Pembangunan,2,Drs. H. LUKMAN HAKIM HASIBUAN,,9812,ID,namsor_api_2.0.24,LATIN,90ec7414-cce9-48f1-aace-85e46ad092dc,Drs. H. LUKMAN HAKIM HASIBUAN,male,-0.986497189,20.66245899,0.993248595,,
5,Partai Persatuan Pembangunan,3,Hj. UMAIMAH,,15850,ID,namsor_api_2.0.24,LATIN,4f601bf7-ca7e-4abf-8437-b2ccdca52863,Hj. UMAIMAH,female,0.468676031,7.102847679,0.734338016,,
5,Partai Persatuan Pembangunan,4,"FADLIN AVISENNA NASUTION, SH",,3120,ID,namsor_api_2.0.24,LATIN,d43ea2cc-a5d1-42a8-8767-40088fb15730,"FADLIN AVISENNA NASUTION, SH",male,-0.77814864,10.19918632,0.88907432,,
5,Partai Persatuan Pembangunan,5,"JUNAIDI, SH",,5282,ID,namsor_api_2.0.24,LATIN,3d26ca82-a089-4176-902f-5cefde6be99d,"JUNAIDI, SH",male,-0.932915715,13.24422293,0.966457857,,
5,Partai Persatuan Pembangunan,6,AFDHAL ZA,,1475,ID,namsor_api_2.0.24,LATIN,0d098d7a-4737-4e5c-9c87-6ebae426b3e0,AFDHAL ZA,male,-0.778263803,10.19994628,0.889131902,,
5,Partai Persatuan Pembangunan,7,"AMIR HAMZAH, SH, MH",,4654,ID,namsor_api_2.0.24,LATIN,506fbd18-0b64-43fc-a6ab-dcb8bf14e962,"AMIR HAMZAH, SH, MH",male,-0.746428373,9.611467645,0.873214186,,
5,Partai Persatuan Pembangunan,8,"SAFRIZAL ARIFIN, SH",,1233,ID,namsor_api_2.0.24,LATIN,076c1a3d-4918-4087-9078-a22f0df68a51,"SAFRIZAL ARIFIN, SH",male,-0.855613902,10.91456041,0.927806951,,
6,Partai Persatuan Demokrasi Kebangsaan,1,Drs. ACHMAD RIDWAN SIREGAR,,5275,ID,namsor_api_2.0.24,LATIN,e8937aa8-e4c8-4836-90f4-c4b2ad68e796,Drs. ACHMAD RIDWAN SIREGAR,male,-0.991432744,24.26131746,0.995716372,,
6,Partai Persatuan Demokrasi Kebangsaan,2,Dra. HELENA MOORE,,1533,ID,namsor_api_2.0.24,LATIN,dcfb746d-a42c-47ab-9d0a-eb4f6d9eb8f1,Dra. HELENA MOORE,female,0.969426378,16.18710419,0.984713189,,
6,Partai Persatuan Demokrasi Kebangsaan,3,FAUZIAH,,1784,ID,namsor_api_2.0.24,LATIN,1ee49b9b-9ecc-4448-bf47-af24f9bc89dd,FAUZIAH,female,0.776321426,10.18720513,0.888160713,,
6,Partai Persatuan Demokrasi Kebangsaan,4,RENDRA PRAPANTSA,,542,ID,namsor_api_2.0.24,LATIN,31e4e7c9-03df-4212-af17-e49cf6b7650d,RENDRA PRAPANTSA,female,0.008828893,0.357353657,0.504414447,,
6,Partai Persatuan Demokrasi Kebangsaan,5,SJAMSUL HILAL,,653,ID,namsor_api_2.0.24,LATIN,b27170db-fada-443f-833e-d6875627f72b,SJAMSUL HILAL,male,-0.938097481,13.74098425,0.969048741,,
7,Partai Perhimpunan Indonesia Baru,1,LAKSDA. TNI (PURN) TH. LUBIS,,5204,ID,namsor_api_2.0.24,LATIN,e925b8da-f41c-4861-9dc2-0e5a0f9af40d,LAKSDA. TNI (PURN) TH. LUBIS,male,-0.011934294,0.849501322,0.505967147,,
7,Partai Perhimpunan Indonesia Baru,2,"WIARDI SAPUTRA, SE",,2997,ID,namsor_api_2.0.24,LATIN,d0aa3164-cfb7-428a-b958-a7bb5b5ca988,"WIARDI SAPUTRA, SE",male,-0.752088721,9.872652493,0.876044361,,
7,Partai Perhimpunan Indonesia Baru,3,Drs. DJABANTEN DAMANIK,,5630,ID,namsor_api_2.0.24,LATIN,086ea8d9-1b4c-4f9d-8f6c-5dae9dd50fbb,Drs. DJABANTEN DAMANIK,male,-0.966489952,15.80383717,0.983244976,,
7,Partai Perhimpunan Indonesia Baru,4,"BARINGIN SIMANJUNTAK, S.Ak ",,2728,ID,namsor_api_2.0.24,LATIN,73f5bbbd-1c9d-4681-98d6-599c70821587,"BARINGIN SIMANJUNTAK, S.Ak ",male,-0.953415737,14.59557353,0.976707869,,
7,Partai Perhimpunan Indonesia Baru,5,"T. S. H. SIDABUTAR, SH",,765,ID,namsor_api_2.0.24,LATIN,509e3876-f071-4b19-975b-9df613e005cd,"T. S. H. SIDABUTAR, SH",male,-0.903817722,11.96499804,0.951908861,,
7,Partai Perhimpunan Indonesia Baru,6,SABAR HUTASOIT,,1377,ID,namsor_api_2.0.24,LATIN,8424779f-4c45-4e27-a736-7522de52b29e,SABAR HUTASOIT,male,-0.701996921,8.580219048,0.850998461,,
8,Partai Nasional Banteng Kemerdekaan,1,Ir. THOMAS SEMBIRING,,8027,ID,namsor_api_2.0.24,LATIN,769bcb4f-5e32-4f4e-96c3-3f1928dc4db8,Ir. THOMAS SEMBIRING,male,-0.919191896,12.53279956,0.959595948,,
8,Partai Nasional Banteng Kemerdekaan,2,"L. MARINA SARAGIH, SH",,4473,ID,namsor_api_2.0.24,LATIN,2b4bd930-4127-4af1-a64b-f38b99c51fe7,"L. MARINA SARAGIH, SH",male,-0.635679754,7.906933831,0.817839877,,
8,Partai Nasional Banteng Kemerdekaan,3,"Ir. RUSMAN PURBA, MBA",,3523,ID,namsor_api_2.0.24,LATIN,11b9785f-8aa4-410c-a8a6-4efee03633be,"Ir. RUSMAN PURBA, MBA",male,-0.894989769,11.67200581,0.947494884,,
8,Partai Nasional Banteng Kemerdekaan,4,"RESTU UTAMA PENCAWAN, SH",,1621,ID,namsor_api_2.0.24,LATIN,1e1fcd71-6f25-49fb-8c53-c65f5ec0a5ee,"RESTU UTAMA PENCAWAN, SH",male,-0.677045197,8.271698803,0.838522598,,
9,Partai Demokrat,1,MARUAHAL SILALAHI,,15957,ID,namsor_api_2.0.24,LATIN,8e8a6e2c-e284-4a6c-8587-d7c4f3157b4c,MARUAHAL SILALAHI,male,-0.009710946,0.606683416,0.504855473,,
9,Partai Demokrat,2,"KAHRUDDIN SJAH, SH",,12950,ID,namsor_api_2.0.24,LATIN,6b72a0aa-a621-4d93-92cc-cc281e7a1e6c,"KAHRUDDIN SJAH, SH",male,-0.273071709,4.300467274,0.636535855,,
9,Partai Demokrat,3,A. R. SINAGA,,4681,ID,namsor_api_2.0.24,LATIN,a6c8c479-905a-4d48-b53a-4b7782176162,A. R. SINAGA,male,-0.389508293,5.899943628,0.694754146,,
9,Partai Demokrat,4,"H. MUSTOFAWIYAH, SE",,6630,ID,namsor_api_2.0.24,LATIN,95dc0263-c93c-4d7c-b3c5-ebf99e494339,"H. MUSTOFAWIYAH, SE",male,-0.425408347,6.961030222,0.712704173,,
9,Partai Demokrat,5,"DESMINA PASARIBU, SH",,3316,ID,namsor_api_2.0.24,LATIN,d96b4a08-a624-4a46-8615-42e5d4652c32,"DESMINA PASARIBU, SH",male,-0.93331196,13.27461806,0.96665598,,
9,Partai Demokrat,6,Drs. INDRA KARONA KETAREN,,3578,ID,namsor_api_2.0.24,LATIN,d12b81af-d9be-4aa2-bcbb-e69d4bc0baad,Drs. INDRA KARONA KETAREN,male,-0.694246697,8.473832646,0.847123349,,
9,Partai Demokrat,7,Ir. UMAR SIRAIT,,3503,ID,namsor_api_2.0.24,LATIN,380bec09-766f-423e-89fd-183fa90b5fe2,Ir. UMAR SIRAIT,male,-0.962423999,15.39049738,0.981212,,
9,Partai Demokrat,8,"TOGI R. SIANTURI, SH",,1245,ID,namsor_api_2.0.24,LATIN,a99b046e-2853-41a2-b5b4-f5defa454ac2,"TOGI R. SIANTURI, SH",male,-0.702934467,8.593890851,0.851467233,,
9,Partai Demokrat,9,"NURHASANAH, S.Sos",,3188,ID,namsor_api_2.0.24,LATIN,4d7f115f-f478-4e41-b3bf-1edbf5dbf72b,"NURHASANAH, S.Sos",female,0.749107923,9.726670797,0.874553962,,
9,Partai Demokrat,10,BOWARD BOB SARAGI,,890,ID,namsor_api_2.0.24,LATIN,d4d62eae-ed33-420d-937a-54ba77834fdc,BOWARD BOB SARAGI,male,-0.990235875,22.53192866,0.995117938,,
10,Partai Keadilan dan Persatuan Indonesia,1,Drs. M. PARLIN SIMANJUNTAK ,,4411,ID,namsor_api_2.0.24,LATIN,9b9659c2-b114-48d4-9489-74158f89485a,Drs. M. PARLIN SIMANJUNTAK ,male,-0.958344452,14.95230427,0.979172226,,
10,Partai Keadilan dan Persatuan Indonesia,2,IR. H. RUSDIN GINTING,,2989,ID,namsor_api_2.0.24,LATIN,1ed3d1f6-6ba1-4e36-b61b-fda0d67af260,IR. H. RUSDIN GINTING,male,-0.809937488,10.43452126,0.904968744,,
10,Partai Keadilan dan Persatuan Indonesia,3,DEVI YANTI GINTING,,1808,ID,namsor_api_2.0.24,LATIN,0a62e2aa-5dab-4cfe-9e7a-0ad74de81340,DEVI YANTI GINTING,female,0.975553324,17.36733914,0.987776662,,
11,Partai Penegak Demokrasi Indonesia,1,H. SARBAINI,,2156,ID,namsor_api_2.0.24,LATIN,fec6093e-c730-4e34-a09b-688a083a95d9,H. SARBAINI,male,-0.281438475,4.535095727,0.640719237,,
11,Partai Penegak Demokrasi Indonesia,2,RADJOKI FRANSISCUS SINAGA,,1377,ID,namsor_api_2.0.24,LATIN,600aef57-1cdf-465b-9ad6-ccd49a9e09e9,RADJOKI FRANSISCUS SINAGA,male,-0.953872771,14.62379015,0.976936385,,
11,Partai Penegak Demokrasi Indonesia,3,Drs. ALAMAT SINAMBELA,,878,ID,namsor_api_2.0.24,LATIN,e769e3b3-1c23-4e31-ae1c-1a28479023b6,Drs. ALAMAT SINAMBELA,male,-0.962696228,15.42788278,0.981348114,,
11,Partai Penegak Demokrasi Indonesia,4,SABARDI IBNU SINA,,419,ID,namsor_api_2.0.24,LATIN,24b0971a-9002-4d6b-a960-5e6c85e5243f,SABARDI IBNU SINA,male,-0.955253762,14.7142344,0.977626881,,
12,Partai Persatuan Nahdlatul Ummah Indonesia,1,SRI IRIANI D. BATUBARA,,2707,ID,namsor_api_2.0.24,LATIN,78d4daf9-2ba5-44d3-aa9f-e056660196e0,SRI IRIANI D. BATUBARA,female,0.933423112,13.28331288,0.966711556,,
13,Partai Amanat Nasional,1,"NASRIL BAHAR, SE",,23635,ID,namsor_api_2.0.24,LATIN,4a66e05b-a998-45da-8adf-941bf1c2aeff,"NASRIL BAHAR, SE",male,-0.403973717,6.206155589,0.701986858,,
13,Partai Amanat Nasional,2,Drs AMIRSYAH TAMBUNAN M.Ag,,5702,ID,namsor_api_2.0.24,LATIN,10eb25ef-4d7e-4551-b53b-e526b191404a,Drs AMIRSYAH TAMBUNAN M.Ag,male,-0.634593837,7.898941326,0.817296918,,
13,Partai Amanat Nasional,3,"RAJI N. SITEPU, S.Sos",,6273,ID,namsor_api_2.0.24,LATIN,551e2a44-ac54-439a-9977-f542d93532fc,"RAJI N. SITEPU, S.Sos",male,-0.931625947,13.15123645,0.965812973,,
13,Partai Amanat Nasional,4,"IRMAWATI PASARIBU, SE, AK, M.Si, AK",,2720,ID,namsor_api_2.0.24,LATIN,4ae56321-0d8e-4b1e-b07e-ea83fe256643,"IRMAWATI PASARIBU, SE, AK, M.Si, AK",male,-0.008636935,0.304763737,0.504318467,,
13,Partai Amanat Nasional,5,"MARWAN CUT HASAN, SE",,1904,ID,namsor_api_2.0.24,LATIN,0a3790c3-b6c8-47be-ae84-5809a83327dd,"MARWAN CUT HASAN, SE",male,-0.962181988,15.35839612,0.981090994,,
13,Partai Amanat Nasional,6,Drs. JALALLUDDIN HARUN,,2226,ID,namsor_api_2.0.24,LATIN,fc9144be-d226-4443-b438-dd47e8d0608f,Drs. JALALLUDDIN HARUN,male,-0.988851534,21.5457267,0.994425767,,
13,Partai Amanat Nasional,7,"AMIRUDIIN, SH",,2395,ID,namsor_api_2.0.24,LATIN,6dcf7872-47fb-4108-9ba1-ce2f8bcc8922,"AMIRUDIIN, SH",male,-0.747362792,9.650152709,0.873681396,,
13,Partai Amanat Nasional,8,LENNY HOTMALINDA,,513,ID,namsor_api_2.0.24,LATIN,e9a14e7a-8c62-4bfa-a4c5-972b4f660c26,LENNY HOTMALINDA,female,0.373496035,5.643427853,0.686748018,,
13,Partai Amanat Nasional,9,"TUTI ROSITA HUTAGALUNG, SH",,343,ID,namsor_api_2.0.24,LATIN,e2b56162-49fe-4ae8-8c4f-28400c3f637d,"TUTI ROSITA HUTAGALUNG, SH",male,-0.082358075,1.928503923,0.541179038,,
13,Partai Amanat Nasional,10,ADLIANA CHANIAGO,,956,ID,namsor_api_2.0.24,LATIN,47d10f0e-1ff1-4071-ad4f-6ef05e0b97bb,ADLIANA CHANIAGO,female,0.968838275,16.09768041,0.984419138,,
14,Partai Karya Peduli Bangsa,1,MUCHAMAD SJAHRUL RALIE SIREGAR,,5029,ID,namsor_api_2.0.24,LATIN,b82f676a-905f-46e2-b56d-a46a07f30871,MUCHAMAD SJAHRUL RALIE SIREGAR,male,-0.972623956,16.85795005,0.986311978,,
14,Partai Karya Peduli Bangsa,2,"DR. ASMITAR MACHFOED LAVAU, MPD",,1172,ID,namsor_api_2.0.24,LATIN,1b616a02-0564-40df-9090-746fec15c0b5,"DR. ASMITAR MACHFOED LAVAU, MPD",male,-0.591232115,7.622890496,0.795616057,,
14,Partai Karya Peduli Bangsa,3,Ir. DINA KUSUMAWATI,,1943,ID,namsor_api_2.0.24,LATIN,efbea405-9af0-491f-9388-fa1e4312b111,Ir. DINA KUSUMAWATI,female,0.332943137,5.189399196,0.666471568,,
14,Partai Karya Peduli Bangsa,4,Dr. H. RASYIDI,,1198,ID,namsor_api_2.0.24,LATIN,8595385f-c7a1-4104-81b6-33b4f3016239,Dr. H. RASYIDI,male,-0.321785429,5.093482001,0.660892715,,
14,Partai Karya Peduli Bangsa,5,Hj. SYAHELMI,,1351,ID,namsor_api_2.0.24,LATIN,192bada4-2f16-4847-864d-972ff7d0f719,Hj. SYAHELMI,female,0.151898577,2.538455158,0.575949288,,
14,Partai Karya Peduli Bangsa,6,"SITI MARYANI, BSc",,1667,ID,namsor_api_2.0.24,LATIN,73008173-0e30-43db-b3b8-1796ddba3e1c,"SITI MARYANI, BSc",female,0.565201,7.487624685,0.7826005,,
14,Partai Karya Peduli Bangsa,7,"Drs. FRITS PAINDOAN SIAHAAN, Psi",,428,ID,namsor_api_2.0.24,LATIN,24319f15-082a-4c25-b907-5058af43e4ba,"Drs. FRITS PAINDOAN SIAHAAN, Psi",male,-0.977038482,17.77798727,0.988519241,,
15,Partai Kebangkitan Bangsa,1,BARA KRISHNA HASIBUAN,,5895,ID,namsor_api_2.0.24,LATIN,7e946b36-d54b-461b-be04-d90bf2fa1a26,BARA KRISHNA HASIBUAN,female,0.418180323,6.639029466,0.709090161,,
15,Partai Kebangkitan Bangsa,2,"H. BAHARUDDIN LUBIS, SH",,4231,ID,namsor_api_2.0.24,LATIN,33851901-e7c9-43d2-a89e-9c8babc54617,"H. BAHARUDDIN LUBIS, SH",male,-0.74940908,9.74048876,0.87470454,,
15,Partai Kebangkitan Bangsa,3,Ir. H. USMAN LUBIS,,1924,ID,namsor_api_2.0.24,LATIN,b803b477-b784-4168-aa36-1c82b50edfcc,Ir. H. USMAN LUBIS,male,-0.900621424,11.84876404,0.950310712,,
15,Partai Kebangkitan Bangsa,4,SUHAIROH,,991,ID,namsor_api_2.0.24,LATIN,5765b482-371d-4183-a7c9-c177808bf85e,SUHAIROH,female,0.112788588,2.225961901,0.556394294,,
16,Partai Keadiian Sejahtera,1,ANSORY SIREGAR,,18415,ID,namsor_api_2.0.24,LATIN,fa02df47-6d9d-4e34-a6fa-bf70fc3952a8,ANSORY SIREGAR,male,-0.354111129,5.400954094,0.677055565,,
16,Partai Keadiian Sejahtera,2,"DR. H. DAUD RASYID, MA",,28132,ID,namsor_api_2.0.24,LATIN,d86b4e77-68fb-45f5-8c40-97e1806b3126,"DR. H. DAUD RASYID, MA",male,-0.930585808,13.08207569,0.965292904,,
16,Partai Keadiian Sejahtera,3,dr. HIDAYANI FAZRIAH,,8196,ID,namsor_api_2.0.24,LATIN,9f438650-e549-4659-b03e-fb3b123279d2,dr. HIDAYANI FAZRIAH,female,0.226450117,3.443735516,0.613225058,,
16,Partai Keadiian Sejahtera,4,SAUT MARULI TUA SARAGIH M,,1480,ID,namsor_api_2.0.24,LATIN,df356ba6-523a-4c22-819b-0341fba6eb6c,SAUT MARULI TUA SARAGIH M,male,-0.960779818,15.19031294,0.980389909,,
17,Partai Bintang Reformasi,1,"HJ. ZUL HIZWAR, S.Psi",,19990,ID,namsor_api_2.0.24,LATIN,0ea0dc15-fac5-48fe-b27d-8e505df1c25c,"HJ. ZUL HIZWAR, S.Psi",male,-0.976630493,17.64740065,0.988315247,,
17,Partai Bintang Reformasi,2,Dr. SAYUTI HASIBUAN,,6406,ID,namsor_api_2.0.24,LATIN,06fff909-2e22-432e-80c6-9c66ee147cc4,Dr. SAYUTI HASIBUAN,male,-0.181633738,2.842864971,0.590816869,,
17,Partai Bintang Reformasi,3,"Dr. Ir. ZAHARI ZEN, M.Sc",,4170,ID,namsor_api_2.0.24,LATIN,4b396ddc-b4a9-4b60-a8f6-66a87f4a4332,"Dr. Ir. ZAHARI ZEN, M.Sc",male,-0.861809369,11.00183082,0.930904684,,
17,Partai Bintang Reformasi,4,"ELSA MIRANTI, SE",,2522,ID,namsor_api_2.0.24,LATIN,a56fc9cb-09dd-4635-ae71-b51fc9b65ed6,"ELSA MIRANTI, SE",female,0.286167366,4.696212208,0.643083683,,
17,Partai Bintang Reformasi,5,Drs. MUKHLIS LUBIS,,2487,ID,namsor_api_2.0.24,LATIN,4754d8c7-8165-4495-b15e-c6ff65b68876,Drs. MUKHLIS LUBIS,male,-0.991599891,25.16892216,0.995799946,,
18,Partai Demokrasi Indonesia Perjuangan,1,"IDHAM, SH, MKN",,27603,ID,namsor_api_2.0.24,LATIN,c0ee8e0f-e7c8-4ed0-a6dd-7e92f17816c6,"IDHAM, SH, MKN",male,-0.971239727,16.52738901,0.985619864,,
18,Partai Demokrasi Indonesia Perjuangan,2,"TAUFAN TAMPUBOLON, SE",,22043,ID,namsor_api_2.0.24,LATIN,d611d6a3-35f0-4230-957c-1787d8dbf343,"TAUFAN TAMPUBOLON, SE",male,-0.9865115,20.67184249,0.99325575,,
18,Partai Demokrasi Indonesia Perjuangan,3,"MARSIAMAN SARAGIH, SH",,23423,ID,namsor_api_2.0.24,LATIN,d24eb701-cbab-4d53-b9d8-528f3483b084,"MARSIAMAN SARAGIH, SH",male,-0.757847127,10.07350579,0.878923563,,
18,Partai Demokrasi Indonesia Perjuangan,4,Ir. EFFENDI SIANIPAR,,14531,ID,namsor_api_2.0.24,LATIN,d3bd62d2-3f0f-47bd-9b44-ec17daab8c50,Ir. EFFENDI SIANIPAR,male,-0.96189452,15.32155786,0.98094726,,
18,Partai Demokrasi Indonesia Perjuangan,5,ERWIN PARDEDE,,15018,ID,namsor_api_2.0.24,LATIN,38a8d903-0f11-4f30-bfb2-2a713e0f62be,ERWIN PARDEDE,male,-0.986464879,20.64159181,0.99323244,,
18,Partai Demokrasi Indonesia Perjuangan,6,"MERY GIRSANG, SH",,7877,ID,namsor_api_2.0.24,LATIN,d5399cd1-f167-4bef-b639-4b048e5e19ca,"MERY GIRSANG, SH",female,0.169161016,2.705213013,0.584580508,,
18,Partai Demokrasi Indonesia Perjuangan,7,H. SYAHRUL AZMIR MATONDANG,,4627,ID,namsor_api_2.0.24,LATIN,54a221a4-fc28-43d5-857b-b0924c9eaa01,H. SYAHRUL AZMIR MATONDANG,male,-0.972391935,16.82520125,0.986195967,,
18,Partai Demokrasi Indonesia Perjuangan,8,TITIK SUPRAPTI,,7668,ID,namsor_api_2.0.24,LATIN,ba63034b-9429-4d1f-8499-de61410d4f8a,TITIK SUPRAPTI,female,0.939160181,13.88248937,0.969580091,,
18,Partai Demokrasi Indonesia Perjuangan,9,Drs. DUGAR CHANDRA SIAHAAN,,2267,ID,namsor_api_2.0.24,LATIN,8fffdcd8-5104-462c-a697-2b012950536f,Drs. DUGAR CHANDRA SIAHAAN,male,-0.919748438,12.55365938,0.959874219,,
18,Partai Demokrasi Indonesia Perjuangan,10,Ir. PERTANGKUHEN MANIK,,8417,ID,namsor_api_2.0.24,LATIN,e145b2c8-05a4-4823-8346-dbb466252e42,Ir. PERTANGKUHEN MANIK,male,-0.693628759,8.465817919,0.846814379,,
18,Partai Demokrasi Indonesia Perjuangan,11,NUAH TORONG,,7131,ID,namsor_api_2.0.24,LATIN,130b6f35-c8dc-4aee-a439-b2797f465c77,NUAH TORONG,male,-0.13169385,2.36932687,0.565846925,,
18,Partai Demokrasi Indonesia Perjuangan,12,"DIAN ANIKA SARI, SE",,2213,ID,namsor_api_2.0.24,LATIN,f23bc52d-d584-4f02-a46e-8417f0bd749e,"DIAN ANIKA SARI, SE",male,-0.080696228,1.914056373,0.540348114,,
19,Partai Damal Sejahtera,1,"St. Drs. JANSEN HUTASOIT, SE, MM",,25864,ID,namsor_api_2.0.24,LATIN,5e0731b0-2d6a-4223-8f31-3cd8080db345,"St. Drs. JANSEN HUTASOIT, SE, MM",male,-0.979331062,18.33522436,0.989665531,,
